rate	block	order	mode	variant	instrumented	valid	accepted_pps	loss	conservation	cycles_per_pkt	l2_fills_per_pkt	ccx_fills_per_pkt	dram_fills_per_pkt	invalid_reasons	file
14000000	1	2	skb	read-data	1	True	1203076.2	0.91102	1.0	2654.66	6.1463	0.752	1.0942	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135109Z_xdp_drop_14000000.json
14000000	1	3	skb	no-touch	1	True	1201230.0	0.913189	1.0	2658.74	5.0788	0.7424	1.0938	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135157Z_xdp_drop_14000000.json
14000000	1	4	native	read-data	1	True	7777906.3	0.443165	1.0	409.93	0.654	0.4049	0.9869	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135244Z_xdp_drop_14000000.json
14000000	1	1	skb	no-touch	0	True	1213175.4	0.912652	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135332Z_xdp_drop_14000000.json
14000000	1	2	native	no-touch	0	True	13938060.1	0.003668	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135420Z_xdp_drop_14000000.json
14000000	1	3	native	read-data	0	True	7696426.9	0.449536	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135508Z_xdp_drop_14000000.json
14000000	1	4	skb	read-data	0	True	1215140.0	0.91194	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135556Z_xdp_drop_14000000.json
7500000	1	1	skb	read-data	1	True	1211127.1	0.838511	1.0	2637.02	4.6183	0.6715	0.9427	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135643Z_xdp_drop_7500000.json
7500000	1	2	native	no-touch	1	True	7499681.2	0.0	1.0	309.94	0.525	0.6238	0.1309	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135731Z_xdp_drop_7500000.json
7500000	1	3	skb	no-touch	1	True	1202985.7	0.839596	1.0	2654.83	5.8033	0.7797	1.1097	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135819Z_xdp_drop_7500000.json
7500000	1	4	native	read-data	1	True	7499849.6	0.0	1.0	414.85	0.3706	0.8993	1.0362	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135906Z_xdp_drop_7500000.json
250000	2	1	native	no-touch	1	True	250000.0	0.0	1.0	528.11	0.5179	0.7866	0.1567	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T135954Z_xdp_drop_250000.json
250000	2	2	skb	read-data	1	True	250001.9	0.0	1.0	2947.04	7.6574	0.9161	1.0457	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140042Z_xdp_drop_250000.json
250000	2	3	native	read-data	1	True	250001.0	0.0	1.0	691.54	0.6177	0.7844	1.0452	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140130Z_xdp_drop_250000.json
250000	2	4	skb	no-touch	1	True	250000.3	0.0	1.0	2932.78	7.5714	0.7991	0.9255	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140218Z_xdp_drop_250000.json
12500000	2	1	skb	no-touch	1	True	1208522.4	0.902896	1.0	2642.75	5.9916	0.6805	0.9514	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140305Z_xdp_drop_12500000.json
12500000	2	2	native	read-data	1	True	7904847.6	0.366861	1.0	403.37	0.6531	0.4469	1.021	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140353Z_xdp_drop_12500000.json
12500000	2	3	skb	read-data	1	True	1207361.2	0.903002	1.0	2645.18	5.067	0.7058	1.0009	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140441Z_xdp_drop_12500000.json
12500000	2	4	native	no-touch	1	True	12497503.8	0.0	1.0	245.51	0.3884	0.7464	0.1572	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140529Z_xdp_drop_12500000.json
1000000	2	1	native	read-data	1	True	1000007.8	0.0	1.0	591.72	0.6048	0.7391	1.0494	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140616Z_xdp_drop_1000000.json
1000000	2	2	native	no-touch	1	True	999975.3	0.0	1.0	415.03	0.542	0.6952	0.1383	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140704Z_xdp_drop_1000000.json
1000000	2	3	skb	no-touch	1	True	1000007.0	0.0	1.0	2812.3	6.8015	0.7937	0.9285	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140752Z_xdp_drop_1000000.json
1000000	2	4	skb	read-data	1	True	1000009.8	0.0	1.0	2813.61	6.605	0.7978	0.9279	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140839Z_xdp_drop_1000000.json
13000000	2	1	native	no-touch	1	True	12990459.6	0.0	1.0	239.87	0.34	0.8366	0.1612	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T140927Z_xdp_drop_13000000.json
13000000	2	2	skb	read-data	1	True	1208731.0	0.90601	1.0	2642.27	5.2738	0.6665	0.9565	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141015Z_xdp_drop_13000000.json
13000000	2	3	native	read-data	1	True	7678807.4	0.408748	1.0	415.11	0.6607	0.422	1.0128	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141103Z_xdp_drop_13000000.json
13000000	2	4	skb	no-touch	1	True	1212784.8	0.90543	1.0	2633.4	5.3542	0.678	0.9446	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141151Z_xdp_drop_13000000.json
12000000	2	1	skb	read-data	1	True	1211267.1	0.898908	1.0	2636.71	5.2383	0.6693	0.9424	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141238Z_xdp_drop_12000000.json
12000000	2	2	native	no-touch	1	True	11995870.4	0.0	1.0	250.22	0.4412	0.8379	0.1609	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141326Z_xdp_drop_12000000.json
12000000	2	3	skb	no-touch	1	True	1209061.7	0.899089	1.0	2641.49	5.3773	0.7156	0.9959	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141414Z_xdp_drop_12000000.json
12000000	2	4	native	read-data	1	True	8160465.3	0.31987	1.0	390.89	0.5955	0.4348	0.9514	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141501Z_xdp_drop_12000000.json
6500000	2	1	native	no-touch	1	True	6500006.3	0.0	1.0	334.84	0.5474	0.7621	0.1591	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141549Z_xdp_drop_6500000.json
6500000	2	2	native	read-data	1	True	6500146.3	0.0	1.0	426.06	0.4634	0.8195	1.0255	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141637Z_xdp_drop_6500000.json
6500000	2	3	skb	no-touch	1	True	1206623.0	0.814372	1.0	2646.87	5.6258	0.7728	1.081	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141725Z_xdp_drop_6500000.json
6500000	2	4	skb	read-data	1	True	1208817.9	0.814036	1.0	2641.99	5.7552	0.7625	1.0775	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141812Z_xdp_drop_6500000.json
10500000	2	1	native	no-touch	1	True	10498333.1	0.0	1.0	257.58	0.4836	0.7768	0.1591	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141900Z_xdp_drop_10500000.json
10500000	2	2	native	read-data	1	True	7683798.8	0.268179	1.0	414.58	0.6622	0.4285	1.0158	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T141948Z_xdp_drop_10500000.json
10500000	2	3	skb	no-touch	1	True	1214109.1	0.884368	1.0	2630.5	5.9681	0.6699	0.9395	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142036Z_xdp_drop_10500000.json
10500000	2	4	skb	read-data	1	True	1208773.7	0.88487	1.0	2642.1	5.5346	0.6645	0.9492	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142124Z_xdp_drop_10500000.json
2500000	2	1	skb	read-data	1	True	1205069.4	0.51797	1.0	2650.24	5.5521	0.6638	0.9506	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142211Z_xdp_drop_2500000.json
2500000	2	2	skb	no-touch	1	True	1208087.8	0.516765	1.0	2643.63	5.4856	0.6651	0.9498	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142259Z_xdp_drop_2500000.json
2500000	2	3	native	read-data	1	True	2499984.1	0.0	1.0	599.12	0.5492	0.7118	0.9586	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142347Z_xdp_drop_2500000.json
2500000	2	4	native	no-touch	1	True	2499990.0	0.0	1.0	457.4	0.5189	0.7582	0.2002	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142434Z_xdp_drop_2500000.json
7500000	2	1	native	read-data	1	True	7499841.0	0.0	1.0	413.86	0.3542	0.8903	1.0368	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142522Z_xdp_drop_7500000.json
7500000	2	2	skb	read-data	1	True	1205691.4	0.839231	1.0	2648.9	5.6474	0.7056	1.0003	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142610Z_xdp_drop_7500000.json
7500000	2	3	skb	no-touch	1	True	1209384.4	0.83874	1.0	2640.76	4.7184	0.7054	0.9938	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142658Z_xdp_drop_7500000.json
7500000	2	4	native	no-touch	1	True	7499686.8	0.0	1.0	310.55	0.5827	0.6982	0.1505	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142745Z_xdp_drop_7500000.json
500000	2	1	skb	read-data	1	True	500002.6	0.0	1.0	2881.79	7.2236	0.7889	0.9063	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142833Z_xdp_drop_500000.json
500000	2	2	native	read-data	1	True	500001.2	0.0	1.0	571.28	0.556	0.7967	1.0613	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T142921Z_xdp_drop_500000.json
500000	2	3	skb	no-touch	1	True	500001.7	0.0	1.0	2877.35	7.1971	0.7798	0.9133	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143009Z_xdp_drop_500000.json
500000	2	4	native	no-touch	1	True	499999.1	0.0	1.0	392.78	0.49	0.7631	0.1552	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143057Z_xdp_drop_500000.json
6000000	2	1	skb	no-touch	1	True	1208575.7	0.798576	1.0	2642.57	6.2597	0.6674	0.9548	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143144Z_xdp_drop_6000000.json
6000000	2	2	skb	read-data	1	True	1205188.8	0.799142	1.0	2649.98	6.2512	0.6676	0.9555	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143232Z_xdp_drop_6000000.json
6000000	2	3	native	no-touch	1	True	6000133.9	0.0	1.0	359.99	0.5208	0.6331	0.0768	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143320Z_xdp_drop_6000000.json
6000000	2	4	native	read-data	1	True	6000154.4	0.0	1.0	436.11	0.5534	0.7755	1.0483	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143407Z_xdp_drop_6000000.json
5000000	2	1	native	no-touch	1	True	4999971.1	0.0	1.0	388.14	0.5706	0.749	0.1979	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143455Z_xdp_drop_5000000.json
5000000	2	2	skb	no-touch	1	True	1208177.6	0.758366	1.0	2643.47	6.2684	0.6813	0.9523	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143543Z_xdp_drop_5000000.json
5000000	2	3	skb	read-data	1	True	1207922.6	0.758418	1.0	2643.96	5.8211	0.6693	0.9553	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143631Z_xdp_drop_5000000.json
5000000	2	4	native	read-data	1	True	4999974.1	0.0	1.0	484.87	0.5618	0.7444	1.0177	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143718Z_xdp_drop_5000000.json
3000000	2	1	skb	read-data	1	True	1204667.9	0.598455	1.0	2651.16	5.9757	0.7593	1.0539	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143806Z_xdp_drop_3000000.json
3000000	2	2	native	no-touch	1	True	3000076.8	0.0	1.0	433.67	0.5127	0.7538	0.1646	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143854Z_xdp_drop_3000000.json
3000000	2	3	skb	no-touch	1	True	1217033.0	0.594335	1.0	2624.26	5.9937	0.6533	0.9205	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T143942Z_xdp_drop_3000000.json
3000000	2	4	native	read-data	1	True	3000070.3	0.0	1.0	590.53	0.5608	0.7951	1.0513	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144029Z_xdp_drop_3000000.json
750000	2	1	skb	no-touch	1	True	749996.2	0.0	1.0	2910.23	7.0184	0.7748	0.898	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144117Z_xdp_drop_750000.json
750000	2	2	skb	read-data	1	True	749999.5	0.0	1.0	2916.43	7.1965	0.7782	0.898	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144205Z_xdp_drop_750000.json
750000	2	3	native	no-touch	1	True	750002.1	0.0	1.0	415.51	0.5362	0.6994	0.106	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144253Z_xdp_drop_750000.json
750000	2	4	native	read-data	1	True	749998.4	0.0	1.0	579.29	0.5485	0.7972	1.0657	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144340Z_xdp_drop_750000.json
9500000	2	1	native	no-touch	1	True	9499536.8	0.0	1.0	266.91	0.5235	0.7502	0.1576	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144428Z_xdp_drop_9500000.json
9500000	2	2	skb	no-touch	1	True	1206112.6	0.873032	1.0	2647.93	5.5167	0.7268	1.0263	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144516Z_xdp_drop_9500000.json
9500000	2	3	skb	read-data	1	True	1210386.1	0.872588	1.0	2638.55	5.8215	0.7154	1.0213	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144604Z_xdp_drop_9500000.json
9500000	2	4	native	read-data	1	True	7613134.1	0.198567	1.0	418.61	0.6557	0.4506	1.0413	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144651Z_xdp_drop_9500000.json
1500000	2	1	native	no-touch	1	True	1500002.3	0.0	1.0	433.71	0.5285	0.8097	0.1281	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144739Z_xdp_drop_1500000.json
1500000	2	2	skb	read-data	1	True	1210104.5	0.193261	1.0	2639.12	4.8916	0.6684	0.9448	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144827Z_xdp_drop_1500000.json
1500000	2	3	native	read-data	1	True	1499998.5	0.0	1.0	600.31	0.5363	0.7586	1.0173	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T144914Z_xdp_drop_1500000.json
1500000	2	4	skb	no-touch	1	True	1204236.5	0.197175	1.0	2652.14	5.9606	0.7523	1.0326	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145002Z_xdp_drop_1500000.json
14880952	2	1	native	read-data	1	True	7667652.5	0.481476	1.0	415.76	0.6491	0.4429	1.0069	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145050Z_xdp_drop_14880952.json
14880952	2	2	native	no-touch	1	True	14000083.6	0.050569	1.0	228.12	0.5411	0.4039	0.1268	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145138Z_xdp_drop_14880952.json
14880952	2	3	skb	no-touch	1	True	1212916.3	0.909262	1.0	2633.11	5.517	0.6814	0.937	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145226Z_xdp_drop_14880952.json
14880952	2	4	skb	read-data	1	True	1207771.8	0.898769	1.0	2644.3	5.5246	0.6815	0.9475	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145314Z_xdp_drop_14880952.json
14880952	2	1	skb	read-data	0	True	1212462.2	0.907029	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145402Z_xdp_drop_14880952.json
14880952	2	2	skb	no-touch	0	True	1214356.5	0.897887	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145451Z_xdp_drop_14880952.json
14880952	2	3	native	no-touch	0	True	13880551.0	0.052864	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145539Z_xdp_drop_14880952.json
14880952	2	4	native	read-data	0	True	7667791.5	0.465037	1.0	0.0	0.0	0.0	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145627Z_xdp_drop_14880952.json
4000000	2	1	skb	read-data	1	True	1209508.8	0.697624	1.0	2640.54	5.5277	0.6978	0.9676	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145716Z_xdp_drop_4000000.json
4000000	2	2	native	no-touch	1	True	3999974.9	0.0	1.0	407.44	0.538	0.7577	0.1653	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145804Z_xdp_drop_4000000.json
4000000	2	3	skb	no-touch	1	True	1208888.0	0.697777	1.0	2641.89	6.0152	0.6714	0.9555	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145851Z_xdp_drop_4000000.json
4000000	2	4	native	read-data	1	True	3999972.0	0.0	1.0	539.04	0.5502	0.7627	1.0481	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T145939Z_xdp_drop_4000000.json
7000000	2	1	skb	no-touch	1	True	1208904.4	0.827302	1.0	2641.83	5.7039	0.6866	0.9746	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150027Z_xdp_drop_7000000.json
7000000	2	2	native	no-touch	1	True	7000062.7	0.0	1.0	323.42	0.5608	0.7543	0.1602	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150115Z_xdp_drop_7000000.json
7000000	2	3	native	read-data	1	True	6999995.8	0.0	1.0	425.14	0.4179	0.8901	1.038	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150203Z_xdp_drop_7000000.json
7000000	2	4	skb	read-data	1	True	1201418.0	0.828371	1.0	2658.38	5.6391	0.7701	1.0875	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150250Z_xdp_drop_7000000.json
2000000	2	1	skb	read-data	1	True	1205428.7	0.397282	1.0	2649.37	4.7558	0.7569	1.085	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150338Z_xdp_drop_2000000.json
2000000	2	2	skb	no-touch	1	True	1207948.7	0.396025	1.0	2643.96	4.6569	0.7596	1.087	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150426Z_xdp_drop_2000000.json
2000000	2	3	native	no-touch	1	True	1999986.4	0.0	1.0	422.97	0.5292	0.7432	0.1679	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150513Z_xdp_drop_2000000.json
2000000	2	4	native	read-data	1	True	1999988.7	0.0	1.0	603.2	0.5667	0.7665	1.0535	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150601Z_xdp_drop_2000000.json
8000000	2	1	skb	no-touch	1	True	1212443.1	0.848444	1.0	2634.16	4.9271	0.6558	0.9514	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150649Z_xdp_drop_8000000.json
8000000	2	2	skb	read-data	1	True	1210428.4	0.848696	1.0	2638.57	5.143	0.6477	0.9453	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150736Z_xdp_drop_8000000.json
8000000	2	3	native	no-touch	1	True	7999955.0	0.0	1.0	297.7	0.5123	0.6171	0.0596	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150824Z_xdp_drop_8000000.json
8000000	2	4	native	read-data	1	True	7867545.5	0.016547	1.0	405.39	0.6701	0.4313	1.0201	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T150912Z_xdp_drop_8000000.json
3500000	2	1	native	no-touch	1	True	3500024.6	0.0	1.0	393.89	0.4836	0.7961	0.1487	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151000Z_xdp_drop_3500000.json
3500000	2	2	native	read-data	1	True	3500030.6	0.0	1.0	575.29	0.5527	0.7758	1.0361	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151047Z_xdp_drop_3500000.json
3500000	2	3	skb	no-touch	1	True	1206202.6	0.655348	1.0	2647.83	5.1592	0.7679	1.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151136Z_xdp_drop_3500000.json
3500000	2	4	skb	read-data	1	True	1203457.3	0.656158	1.0	2653.85	5.7178	0.7553	1.0716	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151223Z_xdp_drop_3500000.json
9000000	2	1	native	no-touch	1	True	9000102.1	0.0	1.0	274.34	0.5229	0.7106	0.1508	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151311Z_xdp_drop_9000000.json
9000000	2	2	skb	no-touch	1	True	1211427.8	0.865352	1.0	2636.36	5.8189	0.6717	0.9552	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151359Z_xdp_drop_9000000.json
9000000	2	3	native	read-data	1	True	7904481.9	0.121782	1.0	403.33	0.6882	0.4096	1.0237	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151446Z_xdp_drop_9000000.json
9000000	2	4	skb	read-data	1	True	1207307.4	0.865866	1.0	2645.27	5.8473	0.688	0.9476	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151534Z_xdp_drop_9000000.json
10000000	2	1	native	no-touch	1	True	9999899.6	0.0	1.0	260.75	0.5757	0.6913	0.1405	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151622Z_xdp_drop_10000000.json
10000000	2	2	native	read-data	1	True	7646579.7	0.235339	1.0	416.78	0.6611	0.4246	1.0114	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151709Z_xdp_drop_10000000.json
10000000	2	3	skb	read-data	1	True	1200677.2	0.879934	1.0	2660.0	5.5533	0.7817	1.1227	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151757Z_xdp_drop_10000000.json
10000000	2	4	skb	no-touch	1	True	1205408.9	0.87946	1.0	2649.5	5.2787	0.7709	1.1192	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151845Z_xdp_drop_10000000.json
5500000	2	1	native	no-touch	1	True	5500196.4	0.0	1.0	365.32	0.5781	0.7433	0.1347	-	/home/luw/XDP3/data/paired/paired_4config_ring4096_20260824/cells/20260824T151932Z_xdp_drop_5500000.json
