rate	block	order	mode	variant	instrumented	valid	accepted_pps	loss	conservation	cycles_per_pkt	l2_fills_per_pkt	ccx_fills_per_pkt	dram_fills_per_pkt	invalid_reasons	file
5000000	9	1	skb	read-data	1	True	1243583.7	0.751283	1.0	2568.2	5.4707	0.4268	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055339Z_xdp_drop_5000000.json
5000000	9	2	native	no-touch	1	True	4999965.6	0.0	1.0	386.18	0.6713	0.0698	0.016	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055427Z_xdp_drop_5000000.json
5000000	9	3	skb	no-touch	1	True	1245397.4	0.750922	1.0	2564.49	6.1859	0.295	0.0641	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055515Z_xdp_drop_5000000.json
5000000	9	4	native	read-data	1	True	4999986.3	0.0	1.0	412.47	0.484	0.1057	0.252	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055602Z_xdp_drop_5000000.json
5500000	9	1	native	read-data	1	True	5499984.0	0.0	1.0	388.65	0.5156	0.1035	0.2265	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055650Z_xdp_drop_5500000.json
5500000	9	2	native	no-touch	1	True	5500000.6	0.0	1.0	364.17	0.7174	0.0809	0.0134	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055738Z_xdp_drop_5500000.json
5500000	9	3	skb	read-data	1	True	1248761.3	0.772954	1.0	2557.55	5.9608	0.2816	0.0647	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055826Z_xdp_drop_5500000.json
5500000	9	4	skb	no-touch	1	True	1248010.0	0.773091	1.0	2559.07	5.0391	0.2683	0.0641	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T055913Z_xdp_drop_5500000.json
7500000	9	1	native	no-touch	1	True	7500089.2	0.0	1.0	312.22	0.768	0.0865	0.01	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060001Z_xdp_drop_7500000.json
7500000	9	2	native	read-data	1	True	7500099.1	0.0	1.0	386.75	1.0183	0.1166	0.8512	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060049Z_xdp_drop_7500000.json
7500000	9	3	skb	read-data	1	True	1247954.4	0.83361	1.0	2559.26	5.2788	0.2882	0.0654	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060137Z_xdp_drop_7500000.json
7500000	9	4	skb	no-touch	1	True	1249424.0	0.833416	1.0	2556.19	5.6918	0.289	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060224Z_xdp_drop_7500000.json
11500000	9	1	native	read-data	1	True	11307594.2	0.016753	1.0	282.41	0.3355	0.0666	0.2856	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060312Z_xdp_drop_11500000.json
11500000	9	2	skb	no-touch	1	True	1247148.2	0.891557	1.0	2560.9	5.6471	0.2852	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060400Z_xdp_drop_11500000.json
11500000	9	3	native	no-touch	1	True	11499964.2	0.0	1.0	249.37	0.3618	0.077	0.0032	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060447Z_xdp_drop_11500000.json
11500000	9	4	skb	read-data	1	True	1241131.4	0.892077	1.0	2573.37	5.8969	0.6088	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060535Z_xdp_drop_11500000.json
9500000	9	1	native	read-data	1	True	9500188.8	0.0	1.0	321.72	0.6735	0.0729	0.4169	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060623Z_xdp_drop_9500000.json
9500000	9	2	native	no-touch	1	True	9500191.8	0.0	1.0	264.84	1.099	0.0757	0.0051	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060710Z_xdp_drop_9500000.json
9500000	9	3	skb	read-data	1	True	1245839.7	0.868862	1.0	2563.51	6.3599	0.5909	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060758Z_xdp_drop_9500000.json
9500000	9	4	skb	no-touch	1	True	1247570.2	0.868679	1.0	2559.98	6.3006	0.5618	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060846Z_xdp_drop_9500000.json
750000	9	1	skb	read-data	1	True	750004.1	0.0	1.0	2850.86	7.6545	0.6167	0.0289	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T060934Z_xdp_drop_750000.json
750000	9	2	native	no-touch	1	True	750000.4	0.0	1.0	412.87	0.736	0.0781	0.0189	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061021Z_xdp_drop_750000.json
750000	9	3	skb	no-touch	1	True	750001.3	0.0	1.0	2850.25	7.5983	0.8535	0.0289	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061109Z_xdp_drop_750000.json
750000	9	4	native	read-data	1	True	750002.1	0.0	1.0	516.3	0.8846	0.0922	0.6174	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061157Z_xdp_drop_750000.json
1500000	9	1	native	read-data	1	True	1500003.4	0.0	1.0	534.43	0.8455	0.0933	0.6468	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061244Z_xdp_drop_1500000.json
1500000	9	2	skb	no-touch	1	True	1247249.9	0.168501	1.0	2560.58	5.7993	0.3386	0.0641	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061332Z_xdp_drop_1500000.json
1500000	9	3	skb	read-data	1	True	1244697.0	0.170203	1.0	2565.88	5.9682	0.3495	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061420Z_xdp_drop_1500000.json
1500000	9	4	native	no-touch	1	True	1500010.6	0.0	1.0	425.5	0.4278	0.0811	0.0198	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061507Z_xdp_drop_1500000.json
3500000	9	1	skb	read-data	1	True	1247365.2	0.643614	1.0	2560.41	5.3208	0.2832	0.0652	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061555Z_xdp_drop_3500000.json
3500000	9	2	native	no-touch	1	True	3499995.6	0.0	1.0	419.75	0.7411	0.0805	0.0192	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061643Z_xdp_drop_3500000.json
3500000	9	3	skb	no-touch	1	True	1244721.7	0.644371	1.0	2565.88	5.2912	0.5309	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061730Z_xdp_drop_3500000.json
3500000	9	4	native	read-data	1	True	3500029.1	0.0	1.0	475.87	0.572	0.0834	0.3487	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061818Z_xdp_drop_3500000.json
7000000	9	1	skb	no-touch	1	True	1243464.2	0.822362	1.0	2568.42	5.8404	1.1631	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061906Z_xdp_drop_7000000.json
7000000	9	2	skb	read-data	1	True	1237709.1	0.823187	1.0	2580.32	5.5971	1.1339	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T061953Z_xdp_drop_7000000.json
7000000	9	3	native	no-touch	1	True	7000073.3	0.0	1.0	321.99	1.0177	0.0969	0.0114	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062041Z_xdp_drop_7000000.json
7000000	9	4	native	read-data	1	True	7000044.9	0.0	1.0	397.76	1.0995	0.0974	0.8917	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062129Z_xdp_drop_7000000.json
10500000	9	1	native	no-touch	1	True	10500344.4	0.0	1.0	254.72	0.7299	0.0774	0.0039	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062217Z_xdp_drop_10500000.json
10500000	9	2	skb	no-touch	1	True	1246500.2	0.881288	1.0	2562.21	5.7882	0.3038	0.0651	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062305Z_xdp_drop_10500000.json
10500000	9	3	native	read-data	1	True	9215156.2	0.122397	1.0	346.44	0.714	0.0751	0.6942	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062352Z_xdp_drop_10500000.json
10500000	9	4	skb	read-data	1	True	1240994.6	0.881817	1.0	2573.46	5.9263	0.8739	0.0635	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062440Z_xdp_drop_10500000.json
2000000	9	1	native	no-touch	1	True	2000009.1	0.0	1.0	420.35	0.7846	0.0732	0.0196	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062528Z_xdp_drop_2000000.json
2000000	9	2	native	read-data	1	True	2000021.1	0.0	1.0	580.18	1.1571	0.0809	0.9468	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062615Z_xdp_drop_2000000.json
2000000	9	3	skb	read-data	1	True	1242877.5	0.378568	1.0	2569.66	5.6885	0.5241	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062703Z_xdp_drop_2000000.json
2000000	9	4	skb	no-touch	1	True	1249556.0	0.375218	1.0	2555.91	5.3419	0.5062	0.0641	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062751Z_xdp_drop_2000000.json
13500000	9	1	native	read-data	1	True	9366485.1	0.306161	1.0	340.86	0.6782	0.0758	0.6554	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062838Z_xdp_drop_13500000.json
13500000	9	2	skb	no-touch	1	True	1245531.6	0.907735	1.0	2564.11	5.5924	0.7148	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T062926Z_xdp_drop_13500000.json
13500000	9	3	native	no-touch	1	True	13499600.9	0.0	1.0	233.0	0.9461	0.054	0.0004	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063014Z_xdp_drop_13500000.json
13500000	9	4	skb	read-data	1	True	1248101.4	0.907543	1.0	2558.9	5.5145	0.3055	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063102Z_xdp_drop_13500000.json
1000000	9	1	skb	read-data	1	True	1000002.7	0.0	1.0	2768.54	7.4455	0.3485	0.0344	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063149Z_xdp_drop_1000000.json
1000000	9	2	skb	no-touch	1	True	1000001.9	0.0	1.0	2764.1	7.4123	0.3437	0.0342	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063237Z_xdp_drop_1000000.json
1000000	9	3	native	no-touch	1	True	1000001.1	0.0	1.0	412.13	0.3502	0.0935	0.0188	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063325Z_xdp_drop_1000000.json
1000000	9	4	native	read-data	1	True	1000004.7	0.0	1.0	558.58	1.0879	0.098	0.9204	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063412Z_xdp_drop_1000000.json
3000000	9	1	skb	no-touch	1	True	1247024.3	0.584329	1.0	2561.14	4.9786	0.8075	0.0637	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063500Z_xdp_drop_3000000.json
3000000	9	2	native	no-touch	1	True	3000009.2	0.0	1.0	402.71	1.1141	0.0695	0.0207	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063548Z_xdp_drop_3000000.json
3000000	9	3	native	read-data	1	True	3000003.4	0.0	1.0	516.22	0.789	0.0799	0.558	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063636Z_xdp_drop_3000000.json
3000000	9	4	skb	read-data	1	True	1243530.5	0.585493	1.0	2568.37	6.2763	0.3753	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063724Z_xdp_drop_3000000.json
4500000	9	1	skb	no-touch	1	True	1246008.7	0.723108	1.0	2563.23	5.7194	0.3938	0.0647	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063811Z_xdp_drop_4500000.json
4500000	9	2	native	no-touch	1	True	4500005.7	0.0	1.0	400.94	0.5106	0.0929	0.016	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063859Z_xdp_drop_4500000.json
4500000	9	3	skb	read-data	1	True	1241422.1	0.724131	1.0	2572.67	6.3004	1.1832	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T063947Z_xdp_drop_4500000.json
4500000	9	4	native	read-data	1	True	4500023.7	0.0	1.0	504.55	1.0816	0.1007	0.8948	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064034Z_xdp_drop_4500000.json
8500000	9	1	skb	read-data	1	True	1246728.3	0.853315	1.0	2561.74	6.5161	0.4287	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064122Z_xdp_drop_8500000.json
8500000	9	2	skb	no-touch	1	True	1244035.9	0.853648	1.0	2567.21	6.3483	0.4551	0.0636	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064210Z_xdp_drop_8500000.json
8500000	9	3	native	read-data	1	True	8500175.0	0.0	1.0	327.26	0.639	0.0846	0.424	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064257Z_xdp_drop_8500000.json
8500000	9	4	native	no-touch	1	True	8500175.6	0.0	1.0	283.95	0.6161	0.0794	0.0075	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064345Z_xdp_drop_8500000.json
2000000	10	1	skb	no-touch	1	True	1244205.9	0.377904	1.0	2566.9	6.497	0.3156	0.0644	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064433Z_xdp_drop_2000000.json
2000000	10	2	native	read-data	1	True	2000017.5	0.0	1.0	519.82	0.7919	0.0881	0.5683	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064520Z_xdp_drop_2000000.json
2000000	10	3	skb	read-data	1	True	1245754.7	0.377125	1.0	2563.71	5.2136	0.296	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064608Z_xdp_drop_2000000.json
2000000	10	4	native	no-touch	1	True	2000005.7	0.0	1.0	419.43	0.3947	0.0789	0.0196	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064656Z_xdp_drop_2000000.json
8500000	10	1	native	no-touch	1	True	8500175.3	0.0	1.0	283.93	0.3877	0.0946	0.0075	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064744Z_xdp_drop_8500000.json
8500000	10	2	skb	no-touch	1	True	1242216.1	0.853862	1.0	2571.01	5.7434	1.0099	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064831Z_xdp_drop_8500000.json
8500000	10	3	native	read-data	1	True	8500163.1	0.0	1.0	362.36	0.9189	0.1027	0.7059	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T064919Z_xdp_drop_8500000.json
8500000	10	4	skb	read-data	1	True	1243230.4	0.85374	1.0	2568.92	6.5644	0.3841	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065007Z_xdp_drop_8500000.json
10500000	10	1	native	read-data	1	True	10500369.1	0.0	1.0	296.52	0.4536	0.0885	0.3012	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065054Z_xdp_drop_10500000.json
10500000	10	2	skb	no-touch	1	True	1245647.2	0.881374	1.0	2564.01	6.2187	0.3063	0.0647	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065142Z_xdp_drop_10500000.json
10500000	10	3	native	no-touch	1	True	10500350.3	0.0	1.0	253.88	0.7451	0.0746	0.0039	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065230Z_xdp_drop_10500000.json
10500000	10	4	skb	read-data	1	True	1243594.8	0.881568	1.0	2568.22	5.9928	0.2904	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065317Z_xdp_drop_10500000.json
1500000	10	1	skb	no-touch	1	True	1249041.2	0.167308	1.0	2557.01	5.0435	0.2834	0.065	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065405Z_xdp_drop_1500000.json
1500000	10	2	skb	read-data	1	True	1242321.7	0.171789	1.0	2570.82	5.6444	0.3029	0.0655	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065453Z_xdp_drop_1500000.json
1500000	10	3	native	read-data	1	True	1500003.8	0.0	1.0	528.54	0.8174	0.0872	0.6099	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065540Z_xdp_drop_1500000.json
1500000	10	4	native	no-touch	1	True	1500006.9	0.0	1.0	431.58	0.9795	0.0602	0.0198	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065628Z_xdp_drop_1500000.json
11500000	10	1	skb	read-data	1	True	1238812.5	0.892279	1.0	2578.08	5.823	0.6136	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065716Z_xdp_drop_11500000.json
11500000	10	2	skb	no-touch	1	True	1245842.0	0.891662	1.0	2563.5	5.4439	0.5925	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065804Z_xdp_drop_11500000.json
11500000	10	3	native	no-touch	1	True	11500258.9	0.0	1.0	249.02	0.6427	0.0695	0.0032	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065851Z_xdp_drop_11500000.json
11500000	10	4	native	read-data	1	True	8392700.1	0.270216	1.0	380.34	0.9013	0.0739	0.9021	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T065939Z_xdp_drop_11500000.json
13500000	10	1	native	read-data	1	True	8374584.5	0.379643	1.0	381.21	0.9235	0.0795	0.9137	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070027Z_xdp_drop_13500000.json
13500000	10	2	native	no-touch	1	True	13499564.2	0.0	1.0	233.15	0.8231	0.0637	0.0004	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070115Z_xdp_drop_13500000.json
13500000	10	3	skb	read-data	1	True	1243495.7	0.907893	1.0	2568.38	5.8324	0.9372	0.0631	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070203Z_xdp_drop_13500000.json
13500000	10	4	skb	no-touch	1	True	1244200.0	0.907832	1.0	2566.94	5.3804	0.9163	0.0634	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070250Z_xdp_drop_13500000.json
4500000	10	1	native	no-touch	1	True	4500009.9	0.0	1.0	399.83	0.9608	0.0725	0.0161	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070338Z_xdp_drop_4500000.json
4500000	10	2	native	read-data	1	True	4500004.0	0.0	1.0	507.57	1.0837	0.0854	0.9146	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070426Z_xdp_drop_4500000.json
4500000	10	3	skb	read-data	1	True	1248389.8	0.722582	1.0	2558.3	5.7223	0.3011	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070513Z_xdp_drop_4500000.json
4500000	10	4	skb	no-touch	1	True	1247532.1	0.722772	1.0	2560.02	5.3887	0.2815	0.0646	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070601Z_xdp_drop_4500000.json
7500000	10	1	native	read-data	1	True	7500083.6	0.0	1.0	352.69	0.7396	0.0962	0.5421	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070649Z_xdp_drop_7500000.json
7500000	10	2	native	no-touch	1	True	7500050.8	0.0	1.0	311.25	0.6923	0.0923	0.01	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070736Z_xdp_drop_7500000.json
7500000	10	3	skb	read-data	1	True	1242159.1	0.834383	1.0	2571.14	5.5463	0.2926	0.0643	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070824Z_xdp_drop_7500000.json
7500000	10	4	skb	no-touch	1	True	1247790.5	0.833632	1.0	2559.54	5.9685	0.2967	0.0645	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070912Z_xdp_drop_7500000.json
14500000	10	1	native	read-data	1	True	11815572.9	0.185095	1.0	270.29	0.2409	0.0826	0.2212	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T070959Z_xdp_drop_14500000.json
14500000	10	2	native	no-touch	1	True	14236491.6	0.018131	1.0	224.35	0.2905	0.08	0.0	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071047Z_xdp_drop_14500000.json
14500000	10	3	skb	no-touch	1	True	1245863.4	0.914073	1.0	2563.59	5.9436	0.5663	0.0638	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071135Z_xdp_drop_14500000.json
14500000	10	4	skb	read-data	1	True	1248130.1	0.913922	1.0	2558.9	6.1769	0.5345	0.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071223Z_xdp_drop_14500000.json
12500000	10	1	native	read-data	1	True	10379449.4	0.169656	1.0	307.64	0.4628	0.0738	0.452	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071310Z_xdp_drop_12500000.json
12500000	10	2	native	no-touch	1	True	12500115.2	0.0	1.0	245.23	0.3981	0.0712	0.001	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071358Z_xdp_drop_12500000.json
12500000	10	3	skb	no-touch	1	True	1244680.2	0.900428	1.0	2565.97	6.6534	1.0781	0.0633	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071446Z_xdp_drop_12500000.json
12500000	10	4	skb	read-data	1	True	1234927.1	0.90121	1.0	2586.23	6.3003	1.0656	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071534Z_xdp_drop_12500000.json
3000000	10	1	skb	read-data	1	True	1235745.9	0.588089	1.0	2584.48	6.4914	1.0645	0.0632	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071621Z_xdp_drop_3000000.json
3000000	10	2	native	no-touch	1	True	3000002.1	0.0	1.0	403.39	1.1065	0.0723	0.0207	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071709Z_xdp_drop_3000000.json
3000000	10	3	native	read-data	1	True	3000010.1	0.0	1.0	521.25	0.8487	0.0854	0.5648	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071757Z_xdp_drop_3000000.json
3000000	10	4	skb	no-touch	1	True	1244676.0	0.585111	1.0	2565.99	6.7809	0.2712	0.0639	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071844Z_xdp_drop_3000000.json
13000000	10	1	skb	no-touch	1	True	1248491.9	0.903962	1.0	2558.09	6.1738	0.2679	0.064	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T071932Z_xdp_drop_13000000.json
13000000	10	2	skb	read-data	1	True	1245358.9	0.904196	1.0	2564.55	6.3856	0.2908	0.0642	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T072020Z_xdp_drop_13000000.json
13000000	10	3	native	no-touch	1	True	13000260.1	0.0	1.0	238.72	0.3141	0.0768	0.0008	-	/home/luw/XDP3/data/paired/paired_4config_ring512_20260823/cells/20260824T072107Z_xdp_drop_13000000.json
